filename,region,landmark,vector_x,vector_y,class,image_path
84.jpg,"Nose, Mouth, and Whiskers",46,-34,16,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",47,39,6,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,22,-68,21,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,23,-73,-12,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,24,-93,-48,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,25,-60,-30,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,26,-34,-14,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,27,107,6,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,28,114,-31,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,29,126,-76,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,30,91,-47,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
84.jpg,Forehead,31,68,-21,angry,/content/cat-facial-expression-recognition/Images/angry/84.jpg
66.jpg,Left Eye,3,0,4,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,4,-10,-3,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,5,10,2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,6,0,-6,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,7,1,6,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,36,-2,0,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,37,2,0,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Left Eye,38,-1,-3,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,1,0.5,4,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,8,11.5,-3,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,9,-9.5,7,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,10,0.5,-5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,11,0.5,9,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,39,1.5,-2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,40,-1.5,2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Right Eye,41,2.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",0,2,5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",2,0,10,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",12,-1,-8,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",13,6,-7,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",14,-4,-7,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",15,8,-7,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",16,0,0,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",17,0,2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",18,6,4,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",19,15,6,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",20,-5,4,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",21,-12,5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",32,-21,-13,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",33,-11,-2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",34,12,-1,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",35,26,-6,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",42,-15,-10,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",43,15,-8,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",44,-2,-3,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",45,5,-4,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",46,-19,-2,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,"Nose, Mouth, and Whiskers",47,23,1,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,22,-47.5,1.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,23,-55.5,-12.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,24,-69.5,-31.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,25,-52.5,-11.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,26,-43.5,-0.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,27,34.5,-12.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,28,51.5,-18.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,29,65.5,-38.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,30,51.5,-12.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
66.jpg,Forehead,31,47.5,-1.5,angry,/content/cat-facial-expression-recognition/Images/angry/66.jpg
38.jpg,Left Eye,3,0,4,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,4,-13,-2,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,5,10,5,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,6,-1,-4,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,7,0,9,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,36,-2,-2,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,37,2,2,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Left Eye,38,-3,1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,1,0.5,4,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,8,13.5,-3,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,9,-12.5,5,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,10,0.5,-5,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,11,0.5,10,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,39,2.5,-1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,40,-2.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Right Eye,41,0.5,-2,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",0,2,3,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",2,2,7,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",12,-5,-11,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",13,7,-12,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",14,-9,-9,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",15,9,-9,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",16,0,0,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",17,1,3,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",18,9,6,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",19,18,7,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",20,-3,6,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",21,-12,8,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",32,-27,-7,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",33,-12,0,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",34,17,-1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",35,33,-10,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",42,-16,-8,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",43,21,-10,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",44,-4,-5,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",45,5,-6,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",46,-22,4,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,"Nose, Mouth, and Whiskers",47,28,1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,22,-33.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,23,-52.5,-17,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,24,-78.5,-34,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,25,-63.5,-4,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,26,-57.5,21,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,27,54.5,19,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,28,62.5,-6,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,29,73.5,-39,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,30,51.5,-16,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
38.jpg,Forehead,31,33.5,-1,angry,/content/cat-facial-expression-recognition/Images/angry/38.jpg
81.jpg,Left Eye,3,-0.5,5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,4,-16.5,-4,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,5,14.5,5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,6,-0.5,-6,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,7,-0.5,13,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,36,-1.5,-1,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,37,1.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Left Eye,38,-2.5,0,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,1,1.5,4.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,8,14.5,-1.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,9,-14.5,7.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,10,0.5,-4.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,11,0.5,10.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,39,1.5,-1.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,40,-1.5,1.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Right Eye,41,2.5,1.5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",0,3,10,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",2,2,20,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",12,-3,-15,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",13,9,-13,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",14,-9,-12,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",15,13,-13,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",16,0,0,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",17,2,6,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",18,13,14,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",19,29,18,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",20,-6,13,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",21,-23,20,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",32,-37,-4,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",33,-16,5,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",34,27,3,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",35,51,-1,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",42,-23,-8,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",43,29,-9,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",44,-4,-8,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",45,8,-9,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",46,-37,13,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,"Nose, Mouth, and Whiskers",47,47,11,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,22,-37,2,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,23,-64,-23,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,24,-100,-43,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,25,-87,-1,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,26,-81,34,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,27,81,30,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,28,88,0,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,29,95,-42,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,30,58,-23,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
81.jpg,Forehead,31,37,-2,angry,/content/cat-facial-expression-recognition/Images/angry/81.jpg
37.jpg,Left Eye,3,0,5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,4,-15,-3,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,5,14,5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,6,0,-7,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,7,0,9,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,36,-2,-1,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,37,2,1,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Left Eye,38,-1,-1,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,1,0.5,6.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,8,16.5,-0.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,9,-13.5,8.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,10,0.5,-5.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,11,1.5,13.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,39,1.5,-2.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,40,-1.5,2.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Right Eye,41,2.5,1.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",0,0,5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",2,0,11,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",12,-6,-12,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",13,5,-12,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",14,-12,-10,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",15,9,-10,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",16,0,0,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",17,0,2,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",18,9,8,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",19,21,10,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",20,-7,6,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",21,-18,10,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",32,-40,-9,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",33,-20,0,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",34,19,-1,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",35,40,-8,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",42,-24,-8,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",43,24,-10,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",44,-6,-6,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",45,6,-7,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",46,-35,6,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,"Nose, Mouth, and Whiskers",47,35,4,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,22,-46,-9.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,23,-62,-31.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,24,-89,-39.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,25,-82,-7.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,26,-75,16.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,27,83,34.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,28,94,-1.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,29,98,-41.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,30,63,-15.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
37.jpg,Forehead,31,46,9.5,angry,/content/cat-facial-expression-recognition/Images/angry/37.jpg
57.jpg,Left Eye,3,0.5,4,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,4,-13.5,-4,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,5,13.5,4,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,6,-0.5,-8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,7,0.5,8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,36,-2.5,0,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,37,2.5,0,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Left Eye,38,0.5,-6,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,1,1.5,8.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,8,13.5,-2.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,9,-8.5,7.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,10,0.5,-4.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,11,1.5,12.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,39,0.5,-2.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,40,-0.5,2.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Right Eye,41,3.5,1.5,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",0,0,7,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",2,-1,16,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",12,-3,-15,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",13,7,-15,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",14,-10,-11,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",15,10,-13,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",16,0,0,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",17,0,3,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",18,8,8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",19,19,12,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",20,-7,8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",21,-21,12,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",32,-41,-9,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",33,-20,0,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",34,17,-2,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",35,32,-8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",42,-24,-10,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",43,20,-11,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",44,-5,-6,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",45,6,-8,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",46,-38,7,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,"Nose, Mouth, and Whiskers",47,28,4,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,22,-43.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,23,-65.5,-17,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,24,-93.5,-34,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,25,-81.5,1,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,26,-73.5,26,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,27,64.5,15,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,28,68.5,-4,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,29,81.5,-35,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
57.jpg,Forehead,30,62.5,-13,angry,/content/cat-facial-expression-recognition/Images/angry/57.jpg
