filename,region,landmark,vector_x,vector_y,class,image_path
79.jpg,"Nose, Mouth, and Whiskers",33,-17,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",34,17,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",35,33,-10,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",42,-24,-10,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",43,22,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",44,-6,-9,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",45,7,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",46,-34,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,"Nose, Mouth, and Whiskers",47,28,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,22,-53.5,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,23,-71.5,-35,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,24,-88.5,-55,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,25,-75.5,-31,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,26,-64.5,-3,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,27,21.5,-19,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,28,39.5,-39,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,29,66.5,-61,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,30,61.5,-23,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
79.jpg,Forehead,31,53.5,14,cheerful,/content/cat-facial-expression-recognition/Images/happy/79.jpg
63.jpg,Left Eye,3,-0.5,3.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,4,-6.5,0.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,5,4.5,2.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,6,-0.5,-2.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,7,-0.5,4.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,36,-0.5,-1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,37,0.5,1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Left Eye,38,-2.5,1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,1,-0.5,2.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,8,5.5,0.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,9,-6.5,1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,10,-0.5,-4.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,11,0.5,3.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,39,1.5,-0.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,40,-1.5,0.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Right Eye,41,-0.5,-1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",0,0,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",2,0,9,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",12,-2,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",13,3,-7,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",14,-4,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",15,6,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",16,0,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",17,0,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",18,4,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",19,9,11,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",20,-6,7,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",21,-10,9,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",32,-19,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",33,-11,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",34,9,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",35,18,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",42,-13,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",43,12,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",44,-2,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",45,3,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",46,-17,7,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,"Nose, Mouth, and Whiskers",47,17,8,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,22,-34.5,2.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,23,-38.5,-12.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,24,-39.5,-29.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,25,-28.5,-24.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,26,-18.5,-16.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,27,14.5,-16.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,28,22.5,-25.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,29,34.5,-34.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,30,35.5,-15.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
63.jpg,Forehead,31,34.5,-2.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/63.jpg
73.jpg,Left Eye,3,-1,8.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,4,-13,-3.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,5,14,4.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,6,2,-11.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,7,-1,12.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,36,-5,-1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,37,5,1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Left Eye,38,1,-5.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,1,1.5,11,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,8,15.5,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,9,-12.5,7,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,10,1.5,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,11,2.5,13,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,39,2.5,-3,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,40,-2.5,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Right Eye,41,6.5,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",0,0,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",2,-1,15,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",12,-4,-16,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",13,6,-13,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",14,-10,-12,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",15,10,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",16,0,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",17,-1,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",18,8,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",19,18,10,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",20,-10,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",21,-21,8,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",32,-39,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",33,-18,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",34,16,-1,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",35,36,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",42,-23,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",43,22,-9,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",44,-5,-6,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",45,7,-7,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",46,-33,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,"Nose, Mouth, and Whiskers",47,32,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,22,-61,-33,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,23,-86,-53,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,24,-118,-68,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,25,-123,-23,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,26,-115,21,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,27,16,-29,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,28,40,-47,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,29,79,-62,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,30,72,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
73.jpg,Forehead,31,61,33,cheerful,/content/cat-facial-expression-recognition/Images/happy/73.jpg
145.jpg,Left Eye,3,-4,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,4,-7,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,5,3,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,6,3,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,7,-5,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,36,0,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,37,0,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Left Eye,38,-3,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,1,-1.5,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,8,6.5,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,9,-7.5,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,10,2.5,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,11,-2.5,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,39,1.5,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,40,-1.5,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Right Eye,41,2.5,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",0,-2,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",2,-5,8,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",12,2,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",13,7,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",14,-2,-9,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",15,9,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",16,0,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",17,-1,3,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",18,2,7,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",19,6,11,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",20,-5,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",21,-11,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",32,-12,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",33,-6,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",34,9,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",35,20,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",42,-5,-10,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",43,13,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",44,0,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",45,5,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",46,-16,-6,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,"Nose, Mouth, and Whiskers",47,13,10,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,22,-13.5,-9,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,23,-15.5,-23,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,24,-20.5,-43,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,25,-37.5,-22,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,26,-45.5,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,27,20.5,36,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,28,33.5,21,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,29,43.5,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,30,26.5,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
145.jpg,Forehead,31,13.5,9,cheerful,/content/cat-facial-expression-recognition/Images/happy/145.jpg
61_cheerful.jpg,Left Eye,3,-1,4.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,4,-12,-5.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,5,8,5.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,6,2,-8.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,7,-2,8.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,36,-3,-1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,37,3,1.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Left Eye,38,1,-6.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,1,-1.5,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,8,13.5,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,9,-10.5,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,10,3.5,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,11,-1.5,10,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,39,4.5,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,40,-4.5,-1,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Right Eye,41,2.5,-6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",0,1,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",2,-1,12,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",12,0,-13,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",13,10,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",14,-4,-13,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",15,14,-6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",16,0,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",17,1,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",18,6,11,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",19,15,15,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",20,-6,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",21,-18,6,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",32,-26,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",33,-15,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",34,16,4,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",35,33,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",42,-16,-14,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",43,24,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",44,-1,-7,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",45,9,-5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",46,-28,-3,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,"Nose, Mouth, and Whiskers",47,27,14,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,22,-65.5,-14.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,23,-66.5,-47.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,24,-66.5,-76.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,25,-39.5,-60.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,26,-23.5,-34.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,27,42.5,-16.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,28,65.5,-26.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,29,91.5,-34.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,30,77.5,-7.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
61_cheerful.jpg,Forehead,31,65.5,14.5,cheerful,/content/cat-facial-expression-recognition/Images/happy/61_cheerful.jpg
84.jpg,Left Eye,3,-1.5,7,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,4,-12.5,-1,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,5,12.5,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,6,-1.5,-10,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,7,-1.5,12,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,36,-1.5,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,37,1.5,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Left Eye,38,-3.5,0,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,1,0.5,5,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,8,12.5,-2,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,9,-10.5,2,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,10,-0.5,-10,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,11,0.5,13,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,39,2.5,-1,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,40,-2.5,1,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,Right Eye,41,0.5,-4,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",0,0,8,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",2,-2,15,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",12,-3,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",13,4,-11,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
84.jpg,"Nose, Mouth, and Whiskers",14,-9,-8,cheerful,/content/cat-facial-expression-recognition/Images/happy/84.jpg
